order_id,order_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,sales,quantity,profit
US-2019-426506,2019-02-14,Dave Kipp,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Consumer,Office Supplies,Paper,East,20735,Clinton,Maryland,4.77,1,2.1465
US-2019-265429,2019-02-14,Fred McMath,Panasonic,Panasonic KP-150 Electric Pencil Sharpener,Consumer,Office Supplies,Art,South,39212,Jackson,Mississippi,264.18,7,68.6868
US-2019-946912,2019-02-15,Barry Französisch,Pressboard,Pressboard Data Binders by Wilson Jones,Corporate,Office Supplies,Binders,West,98105,Seattle,Washington,21.36,5,7.209
US-2019-921693,2019-02-15,Patrick Gardner,GBC,GBC DocuBind P100 Manual Binding Machine,Consumer,Office Supplies,Binders,East,10009,New York City,New York,398.352,3,124.485
US-2019-422103,2019-02-15,Patrick Gardner,Advantus,Advantus Push Pins,Consumer,Office Supplies,Fasteners,East,10009,New York City,New York,8.72,4,3.5752
US-2019-155880,2019-02-16,Michael Nguyen,Holmes,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Consumer,Office Supplies,Appliances,Central,75220,Dallas,Texas,7.96,2,-13.93
US-2019-324828,2019-02-16,Michael Nguyen,Wilson Jones,Wilson Jones Easy Flow II Sheet Lifters,Consumer,Office Supplies,Binders,Central,75220,Dallas,Texas,1.08,3,-1.728
US-2019-802901,2019-02-16,Jill Fjeld,Hon,Hon Every-Day Chair Series Swivel Task Chairs,Consumer,Furniture,Chairs,East,10024,New York City,New York,326.646,3,39.9234
US-2019-644815,2019-02-16,Jill Fjeld,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Technology,Accessories,East,10024,New York City,New York,89.97,3,39.5868
US-2019-299599,2019-02-16,Giulietta Weimer,Eldon,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Consumer,Furniture,Furnishings,South,42420,Henderson,Kentucky,318.08,4,34.9888
US-2019-307344,2019-02-16,Giulietta Weimer,Wilson Jones,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Consumer,Office Supplies,Binders,South,42420,Henderson,Kentucky,5.8,1,2.61
US-2019-345105,2019-02-16,John Dryer,Hon,Hon Comfortask Task/Swivel Chairs,Consumer,Furniture,Chairs,East,7109,Belleville,New Jersey,227.96,2,36.4736
US-2019-196565,2019-02-16,Erin Ashbrook,Global,"Global Stack Chair with Arms, Black",Corporate,Furniture,Chairs,Central,60623,Chicago,Illinois,62.958,3,-2.6982
US-2019-964681,2019-02-16,Erin Ashbrook,Honeywell,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Corporate,Office Supplies,Appliances,Central,60623,Chicago,Illinois,92.064,6,-225.5568
US-2019-927629,2019-02-16,Erin Ashbrook,Advantus,Advantus Push Pins,Corporate,Office Supplies,Fasteners,Central,60623,Chicago,Illinois,6.976,4,1.8312
US-2019-751615,2019-02-16,Erin Ashbrook,Xerox,Xerox 206,Corporate,Office Supplies,Paper,Central,60623,Chicago,Illinois,5.184,1,1.8144
US-2019-371492,2019-02-17,Delfina Latchford,Staples in misc. colors,Staples in misc. colors,Consumer,Office Supplies,Art,Central,60653,Chicago,Illinois,54.208,14,8.8088
US-2019-158294,2019-02-18,Aaron Bergman,Akro,Akro Stacking Bins,Consumer,Office Supplies,Storage,Central,76017,Arlington,Texas,12.624,2,-2.5248
US-2019-274844,2019-02-18,Troy Blackwell,DAX,"DAX Copper Panel Document Frame, 5 x 7 Size",Consumer,Furniture,Furnishings,Central,79424,Lubbock,Texas,25.16,5,-11.322
US-2019-856798,2019-02-19,Cyma Kinney,Staple-on labels,Staple-on labels,Corporate,Office Supplies,Labels,East,11561,Long Beach,New York,8.67,3,4.0749
US-2019-858803,2019-02-19,Cyma Kinney,Acme,Acme Office Executive Series Stainless Steel Trimmers,Corporate,Office Supplies,Supplies,East,11561,Long Beach,New York,25.71,3,6.6846
US-2019-567439,2019-02-19,Greg Tran,Xerox,Xerox 1880,Consumer,Office Supplies,Paper,West,94109,San Francisco,California,70.88,2,33.3136
US-2019-211636,2019-02-19,Greg Tran,Executive Impressions,"Executive Impressions 14"" Contract Wall Clock",Consumer,Furniture,Furnishings,East,10035,New York City,New York,44.46,2,14.6718
US-2019-272900,2019-02-19,Greg Tran,Carina,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,Office Supplies,Storage,East,10035,New York City,New York,242.94,3,9.7176
US-2019-525739,2019-02-20,Linda Cazamias,Master Caster,"Master Caster Door Stop, Brown",Corporate,Furniture,Furnishings,Central,47374,Richmond,Indiana,20.32,4,6.9088
US-2019-691297,2019-02-20,Linda Cazamias,Enermax,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Corporate,Technology,Accessories,Central,47374,Richmond,Indiana,62.31,3,22.4316
US-2019-742090,2019-02-20,Steven Roelle,Xerox,Xerox 204,Home Office,Office Supplies,Paper,West,90049,Los Angeles,California,12.96,2,6.2208
US-2019-572922,2019-02-20,Alan Hwang,Other,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Consumer,Office Supplies,Paper,South,37211,Nashville,Tennessee,16.496,2,5.5674
US-2019-368429,2019-02-21,Tamara Manning,GBC,GBC Standard Plastic Binding Systems Combs,Consumer,Office Supplies,Binders,Central,60098,Woodstock,Illinois,8.85,5,-13.7175
US-2019-116183,2019-02-21,Erin Ashbrook,Other,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Corporate,Furniture,Furnishings,East,10011,New York City,New York,135.8,7,66.542
US-2019-617118,2019-02-21,Matthew Clasen,Wilson Jones,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Corporate,Office Supplies,Binders,West,90032,Los Angeles,California,18.56,4,6.496
US-2019-913885,2019-02-21,Matthew Clasen,Avery,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,Office Supplies,Binders,West,90032,Los Angeles,California,31.248,7,10.9368
US-2019-217048,2019-02-21,Matthew Clasen,Fellowes,Fellowes Officeware Wire Shelving,Corporate,Office Supplies,Storage,West,90032,Los Angeles,California,449.15,5,8.983
US-2019-898066,2019-02-21,Matthew Clasen,SanDisk,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,Technology,Accessories,West,90032,Los Angeles,California,12.99,1,0.7794
US-2019-974057,2019-02-21,Lindsay Castell,Avery,Avery Arch Ring Binders,Home Office,Office Supplies,Binders,South,33614,Tampa,Florida,34.86,2,-26.726
US-2019-952220,2019-02-21,Lindsay Castell,Avery,Avery Durable Slant Ring Binders With Label Holder,Home Office,Office Supplies,Binders,South,33614,Tampa,Florida,3.762,3,-2.7588
US-2019-166624,2019-02-21,Lindsay Castell,Standard,Standard Rollaway File with Lock,Home Office,Office Supplies,Storage,South,33614,Tampa,Florida,432.456,3,32.4342
US-2019-627299,2019-02-21,Benjamin Venier,Other,9-3/4 Diameter Round Wall Clock,Corporate,Furniture,Furnishings,East,11572,Oceanside,New York,68.95,5,28.959
US-2019-524766,2019-02-21,Benjamin Venier,Other,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Corporate,Office Supplies,Storage,East,11572,Oceanside,New York,296.37,3,80.0199
US-2019-731642,2019-02-21,Benjamin Venier,iOttie,iOttie HLCRIO102 Car Mount,Corporate,Technology,Phones,East,11572,Oceanside,New York,39.98,2,1.999
US-2019-544012,2019-02-22,Sue Ann Reed,Xerox,Xerox 220,Consumer,Office Supplies,Paper,West,92553,Moreno Valley,California,19.44,3,9.3312
US-2019-923220,2019-02-22,Paul Van Hugh,Belkin,Belkin 5 Outlet SurgeMaster Power Centers,Home Office,Office Supplies,Appliances,Central,53209,Milwaukee,Wisconsin,490.32,9,137.2896
US-2019-916411,2019-02-22,Tracy Zic,Acco,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Consumer,Office Supplies,Fasteners,West,90045,Los Angeles,California,10.65,3,5.0055
US-2019-239768,2019-02-22,Tracy Zic,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,90045,Los Angeles,California,36.24,1,15.2208
US-2019-528967,2019-02-22,Tracy Zic,AT&T,AT&T 1070 Corded Phone,Consumer,Technology,Phones,West,90045,Los Angeles,California,445.96,5,55.745
US-2019-257862,2019-02-23,Michael Grace,GBC,GBC Plastic Binding Combs,Home Office,Office Supplies,Binders,Central,79907,El Paso,Texas,4.428,3,-6.8634
US-2019-116636,2019-02-23,Michael Grace,Staple-on labels,Staple-on labels,Home Office,Office Supplies,Labels,Central,79907,El Paso,Texas,6.936,3,2.3409
US-2019-400090,2019-02-23,Alyssa Crouse,Other,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Corporate,Office Supplies,Envelopes,East,19120,Philadelphia,Pennsylvania,57.576,3,21.591
US-2019-862318,2019-02-24,Jennifer Halladay,TOPS,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Consumer,Office Supplies,Paper,West,97504,Medford,Oregon,22.776,3,7.6869
US-2019-197450,2019-02-24,Jennifer Halladay,Message Book,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Consumer,Office Supplies,Paper,West,97504,Medford,Oregon,32.896,4,11.1024
US-2019-354570,2019-02-25,Bruce Degenhardt,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,East,43055,Newark,Ohio,46.72,5,17.52
US-2019-428257,2019-02-27,Joy Smith,Zebra,Zebra Zazzle Fluorescent Highlighters,Consumer,Office Supplies,Art,East,43229,Columbus,Ohio,19.456,4,3.4048
US-2019-832453,2019-02-27,Eric Barreto,Other,Flexible Leather- Look Classic Collection Ring Binder,Consumer,Office Supplies,Binders,Central,54601,La Crosse,Wisconsin,56.82,3,28.41
US-2019-704707,2019-02-27,Dan Lawera,Other,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Consumer,Office Supplies,Appliances,East,10011,New York City,New York,170.88,3,49.5552
US-2019-405226,2019-02-27,Don Weiss,DAX,DAX Two-Tone Silver Metal Document Frame,Consumer,Furniture,Furnishings,Central,77070,Houston,Texas,16.192,2,-6.8816
US-2019-751183,2019-02-28,Rick Reed,Other,Staples,Corporate,Office Supplies,Fasteners,East,10035,New York City,New York,36.48,6,18.24
US-2019-647080,2019-02-28,Lena Cacioppo,Newell,Newell 34,Consumer,Office Supplies,Art,East,43055,Newark,Ohio,111.104,7,8.3328
US-2019-377139,2019-03-01,Dave Brooks,Global,Global Deluxe High-Back Manager's Chair,Consumer,Furniture,Chairs,West,98115,Seattle,Washington,457.568,2,51.4764
US-2019-767691,2019-03-01,Vicky Freymann,Novimex,Novimex Swivel Fabric Task Chair,Home Office,Furniture,Chairs,Central,60126,Elmhurst,Illinois,634.116,6,-172.1172
US-2019-250705,2019-03-01,Vicky Freymann,Other,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Home Office,Office Supplies,Paper,Central,60126,Elmhurst,Illinois,17.472,3,5.6784
US-2019-542596,2019-03-01,Shahid Collister,Other,Harbour Creations Steel Folding Chair,Consumer,Furniture,Chairs,Central,79907,El Paso,Texas,362.25,6,0.0
US-2019-802235,2019-03-01,Shahid Collister,DAX,DAX Black Cherry Wood-Tone Poster Frame,Consumer,Furniture,Furnishings,Central,79907,El Paso,Texas,63.552,6,-34.9536
US-2019-140375,2019-03-01,Shahid Collister,Other,Plymouth Boxed Rubber Bands by Plymouth,Consumer,Office Supplies,Fasteners,Central,79907,El Paso,Texas,18.84,5,-3.5325
US-2019-563198,2019-03-01,Shahid Collister,Fellowes,Fellowes Bankers Box Recycled Super Stor/Drawer,Consumer,Office Supplies,Storage,Central,79907,El Paso,Texas,129.552,3,-22.6716
US-2019-200058,2019-03-01,Hallie Redmond,Other,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Home Office,Technology,Phones,East,10035,New York City,New York,5.94,3,1.6038
US-2019-891264,2019-03-01,Giulietta Weimer,Bevis,Bevis Round Conference Room Tables and Bases,Consumer,Furniture,Tables,Central,77036,Houston,Texas,376.509,3,-43.0296
US-2019-490802,2019-03-01,Giulietta Weimer,Other,Recycled Steel Personal File for Hanging File Folders,Consumer,Office Supplies,Storage,Central,77036,Houston,Texas,137.352,3,8.5845
US-2019-787423,2019-03-02,Kristina Nunn,Staple envelope,Staple envelope,Home Office,Office Supplies,Envelopes,East,10009,New York City,New York,11.36,2,5.3392
US-2019-134584,2019-03-02,Kristina Nunn,Array,"Array Parchment Paper, Assorted Colors",Home Office,Office Supplies,Paper,East,10009,New York City,New York,36.4,5,17.472
US-2019-620117,2019-03-02,Nicole Hansen,Xerox 1971,Xerox 1971,Corporate,Office Supplies,Paper,East,19120,Philadelphia,Pennsylvania,3.424,1,1.07
US-2019-784475,2019-03-02,Nicole Hansen,Other,Hypercom P1300 Pinpad,Corporate,Technology,Accessories,East,19120,Philadelphia,Pennsylvania,151.2,3,32.13
US-2019-242639,2019-03-03,Eva Jacobs,Bevis,"Bevis Oval Conference Table, Walnut",Consumer,Furniture,Tables,West,92037,San Diego,California,626.352,3,-23.4882
US-2019-948451,2019-03-03,Anne Pryor,Cardinal,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Home Office,Office Supplies,Binders,East,10035,New York City,New York,25.32,5,9.1785
US-2019-740352,2019-03-03,Anne Pryor,Ibico,Ibico Laser Imprintable Binding System Covers,Home Office,Office Supplies,Binders,East,10035,New York City,New York,125.76,3,40.872
US-2019-473817,2019-03-03,Anne Pryor,Other,PowerGen Dual USB Car Charger,Home Office,Technology,Phones,East,10035,New York City,New York,9.99,1,4.5954
US-2019-643429,2019-03-03,Jill Stevenson,O'Sullivan,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Corporate,Furniture,Bookcases,East,43229,Columbus,Ohio,302.45,5,-199.617
US-2019-867354,2019-03-03,Jill Stevenson,Avery,Avery 495,Corporate,Office Supplies,Labels,East,43229,Columbus,Ohio,15.12,3,4.914
US-2019-779313,2019-03-03,Jill Stevenson,Eldon,Eldon Shelf Savers Cubes and Bins,Corporate,Office Supplies,Storage,East,43229,Columbus,Ohio,44.672,8,-10.0512
US-2019-311395,2019-03-03,Sam Craven,Other,3.6 Cubic Foot Counter Height Office Refrigerator,Consumer,Office Supplies,Appliances,Central,77095,Houston,Texas,176.772,3,-459.6072
US-2019-923492,2019-03-03,Ashley Jarboe,Zebra,Zebra Zazzle Fluorescent Highlighters,Consumer,Office Supplies,Art,South,28403,Wilmington,North Carolina,19.456,4,3.4048
US-2019-319336,2019-03-04,Clay Ludtke,Other,Sensible Storage WireTech Storage Systems,Consumer,Office Supplies,Storage,South,29203,Columbia,South Carolina,354.9,5,17.745
US-2019-798744,2019-03-04,Sanjit Chand,BIC,"BIC Brite Liner Highlighters, Chisel Tip",Consumer,Office Supplies,Art,South,33063,Margate,Florida,15.552,3,2.3328
US-2019-132134,2019-03-05,Aimee Bixby,Newell,Newell 345,Consumer,Office Supplies,Art,East,10701,Yonkers,New York,59.52,3,15.4752
US-2019-512996,2019-03-05,Aimee Bixby,GBC,GBC Wire Binding Combs,Consumer,Office Supplies,Binders,East,10701,Yonkers,New York,49.632,6,16.7508
US-2019-757645,2019-03-05,Aimee Bixby,Xerox,Xerox 1891,Consumer,Office Supplies,Paper,East,10701,Yonkers,New York,97.82,2,45.9754
US-2019-541255,2019-03-05,Aimee Bixby,Acme,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Office Supplies,Supplies,East,10701,Yonkers,New York,18.62,2,5.3998
US-2019-937726,2019-03-05,Aimee Bixby,Logitech,Logitech Wireless Gaming Headset G930,Consumer,Technology,Accessories,East,10701,Yonkers,New York,479.97,3,177.5889
US-2019-236821,2019-03-07,Craig Molinari,Office Star,Office Star - Task Chair with Contemporary Loop Arms,Corporate,Furniture,Chairs,West,98103,Seattle,Washington,436.704,6,21.8352
US-2019-951732,2019-03-07,Craig Molinari,Global,"Global Leather and Oak Executive Chair, Black",Corporate,Furniture,Chairs,West,98103,Seattle,Washington,481.568,2,54.1764
US-2019-705308,2019-03-07,Craig Molinari,Newell,Newell Chalk Holder,Corporate,Office Supplies,Art,West,98103,Seattle,Washington,20.65,5,9.499
US-2019-840943,2019-03-07,Craig Molinari,Other,"Contico 72""H Heavy-Duty Storage System",Corporate,Office Supplies,Storage,West,98103,Seattle,Washington,204.9,5,0.0
US-2019-734800,2019-03-07,Nora Pelletier,Other,Catalog Binders with Expanding Posts,Home Office,Office Supplies,Binders,West,98198,Des Moines,Washington,107.648,2,33.64
US-2019-887660,2019-03-07,Aaron Bergman,Global,"Global Push Button Manager's Chair, Indigo",Consumer,Furniture,Chairs,West,98103,Seattle,Washington,48.712,1,5.4801
US-2019-332138,2019-03-07,Aaron Bergman,Newell,Newell 330,Consumer,Office Supplies,Art,West,98103,Seattle,Washington,17.94,3,4.6644
US-2019-756518,2019-03-07,Aaron Bergman,Carina,"Carina 42""Hx23 3/4""W Media Storage Unit",Consumer,Office Supplies,Storage,West,98103,Seattle,Washington,242.94,3,4.8588
US-2019-807584,2019-03-10,Scott Williamson,Other,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Consumer,Office Supplies,Paper,Central,48073,Royal Oak,Michigan,22.38,2,10.7424
US-2019-333427,2019-03-10,Kean Thornton,Boston,"BOSTON Ranger #55 Pencil Sharpener, Black",Consumer,Office Supplies,Art,West,80219,Denver,Colorado,83.168,4,9.3564
US-2019-131382,2019-03-10,Kean Thornton,Tennsco,Tennsco 6- and 18-Compartment Lockers,Consumer,Office Supplies,Storage,West,80219,Denver,Colorado,636.408,3,-15.9102
US-2019-790595,2019-03-11,Richard Bierner,Other,Economy #2 Pencils,Consumer,Office Supplies,Art,West,95661,Roseville,California,7.98,3,2.0748
US-2019-135733,2019-03-11,Filia McAdams,Fellowes,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Corporate,Office Supplies,Appliances,South,40475,Richmond,Kentucky,146.76,3,38.1576
US-2019-281261,2019-03-11,Filia McAdams,Xerox,Xerox 198,Corporate,Office Supplies,Paper,South,40475,Richmond,Kentucky,14.94,3,7.0218
US-2019-109117,2019-03-11,Filia McAdams,Maxell,Maxell DVD-RAM Discs,Corporate,Technology,Accessories,South,40475,Richmond,Kentucky,32.96,2,14.1728
US-2019-897401,2019-03-11,Filia McAdams,Panasonic,Panasonic KX-TG9471B,Corporate,Technology,Phones,South,40475,Richmond,Kentucky,587.97,3,164.6316
US-2019-980375,2019-03-11,Kelly Andreada,Southworth,"Southworth 100% Résumé Paper, 24lb.",Consumer,Office Supplies,Paper,East,10024,New York City,New York,108.92,14,49.014
US-2019-715044,2019-03-11,Chloris Kastensmidt,Eldon,Eldon Wave Desk Accessories,Consumer,Furniture,Furnishings,East,43229,Columbus,Ohio,8.32,5,2.288
US-2019-486809,2019-03-11,Chloris Kastensmidt,Stockwell,Stockwell Push Pins,Consumer,Office Supplies,Fasteners,East,43229,Columbus,Ohio,10.464,6,1.7004
US-2019-205301,2019-03-14,Neil Französisch,Xerox,Xerox 1887,Home Office,Office Supplies,Paper,South,32216,Jacksonville,Florida,91.056,6,31.8696
US-2019-773673,2019-03-14,Jason Fortune-,GBC,GBC Wire Binding Combs,Consumer,Office Supplies,Binders,West,84321,Logan,Utah,33.088,4,11.1672
US-2019-105270,2019-03-14,Jason Fortune-,Other,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Consumer,Office Supplies,Binders,West,84321,Logan,Utah,62.048,2,20.1656
US-2019-580992,2019-03-14,Jason Fortune-,Carina,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,Office Supplies,Storage,West,84321,Logan,Utah,80.98,1,3.2392
US-2019-260512,2019-03-14,Jason Fortune-,Staple magnet,Staple magnet,Consumer,Office Supplies,Storage,West,84321,Logan,Utah,21.36,2,5.7672
US-2019-201220,2019-03-14,Jason Fortune-,Imation,Imation 30456 USB Flash Drive 8GB,Consumer,Technology,Accessories,West,84321,Logan,Utah,82.8,12,6.624
US-2019-557488,2019-03-14,Christine Kargatis,Global,Global Commerce Series High-Back Swivel/Tilt Chairs,Home Office,Furniture,Chairs,South,23320,Chesapeake,Virginia,1139.92,4,284.98
US-2019-384087,2019-03-14,Rick Bensley,Xerox,Xerox 1963,Home Office,Office Supplies,Paper,Central,60653,Chicago,Illinois,8.448,2,2.64
US-2019-873632,2019-03-14,Rick Bensley,Hewlett-Packard,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,Technology,Machines,Central,60653,Chicago,Illinois,574.91,2,156.047
US-2019-371350,2019-03-14,Dean Katz,Avery,Avery Hi-Liter Fluorescent Desk Style Markers,Corporate,Office Supplies,Art,West,92646,Huntington Beach,California,3.38,1,1.2506
US-2019-936775,2019-03-14,Dean Katz,Xerox,Xerox 1972,Corporate,Office Supplies,Paper,West,92646,Huntington Beach,California,10.56,2,4.752
US-2019-822826,2019-03-15,Alan Shonely,Eldon,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Consumer,Furniture,Furnishings,South,33614,Tampa,Florida,45.696,3,5.1408
US-2019-171420,2019-03-15,Alan Shonely,Other,Insertable Tab Post Binder Dividers,Consumer,Office Supplies,Binders,South,33614,Tampa,Florida,7.218,3,-5.5338
